order_id,product_id,store_id,order_date,quantity,total_amount,order_status
ORD-00003752,PRD-00019,STR-0016,2024-02-18,1,138.26,Completed
ORD-00003753,PRD-00026,STR-0002,2024-02-18,2,262.48,Completed
ORD-00003754,PRD-00041,STR-0014,2024-02-18,2,206.76,Completed
ORD-00003755,PRD-00026,STR-0001,2024-02-18,1,131.24,Completed
ORD-00003756,PRD-00008,STR-0002,2024-02-18,5,5081.65,Completed
ORD-00003757,PRD-00068,STR-0008,2024-02-18,1,503.74,Cancelled
ORD-00003758,PRD-00057,STR-0017,2024-02-18,1,351.23,Returned
ORD-00003759,PRD-00001,STR-0010,2024-02-18,5,888.75,Completed
ORD-00003760,PRD-00023,STR-0017,2024-02-18,2,231.68,Completed
ORD-00003761,PRD-00036,STR-0003,2024-02-18,3,1014.72,Cancelled
ORD-00003762,PRD-00024,STR-0002,2024-02-18,5,344.55,Returned
ORD-00003763,PRD-00030,STR-0002,2024-02-18,3,825.9,Returned
ORD-00003764,PRD-00029,STR-0015,2024-02-18,4,865.36,Completed
ORD-00003765,PRD-00012,STR-0008,2024-02-18,4,3709.08,Completed
ORD-00003766,PRD-00022,STR-0001,2024-02-18,5,577.8,Completed
ORD-00003767,PRD-00018,STR-0005,2024-02-18,4,276.6,Cancelled
ORD-00003768,PRD-00009,STR-0012,2024-02-18,5,5665.45,Completed
ORD-00003769,PRD-00059,STR-0009,2024-02-18,4,1599.24,Completed
ORD-00003770,PRD-00045,STR-0008,2024-02-18,1,8.09,Completed
ORD-00003771,PRD-00005,STR-0012,2024-02-18,5,3700.2,Completed
ORD-00003772,PRD-00032,STR-0001,2024-02-18,5,897.75,Completed
ORD-00003773,PRD-00064,STR-0007,2024-02-18,5,1381.65,Completed
ORD-00003774,PRD-00065,STR-0010,2024-02-18,2,569.1,Completed
ORD-00003775,PRD-00016,STR-0010,2024-02-18,2,89.28,Returned
ORD-00003776,PRD-00055,STR-0008,2024-02-18,4,14.48,Completed
ORD-00003777,PRD-00046,STR-0001,2024-02-18,1,11.72,Completed
ORD-00003778,PRD-00063,STR-0014,2024-02-18,4,635.8,Returned
ORD-00003779,PRD-00013,STR-0017,2024-02-18,4,3245.6,Completed
ORD-00003780,PRD-00051,STR-0005,2024-02-18,5,48.85,Cancelled
ORD-00003781,PRD-00028,STR-0014,2024-02-18,2,320.1,Completed
ORD-00003782,PRD-00068,STR-0012,2024-02-18,1,503.74,Completed
ORD-00003783,PRD-00051,STR-0006,2024-02-18,4,39.08,Completed
ORD-00003784,PRD-00023,STR-0006,2024-02-18,2,231.68,Completed
ORD-00003785,PRD-00056,STR-0014,2024-02-18,4,555.0,Cancelled
ORD-00003786,PRD-00066,STR-0001,2024-02-18,5,1365.55,Returned
ORD-00003787,PRD-00025,STR-0015,2024-02-18,4,326.44,Completed
ORD-00003788,PRD-00051,STR-0011,2024-02-18,2,19.54,Completed
ORD-00003789,PRD-00001,STR-0015,2024-02-18,3,533.25,Cancelled
ORD-00003790,PRD-00031,STR-0011,2024-02-18,5,1514.15,Cancelled
ORD-00003791,PRD-00018,STR-0011,2024-02-19,3,207.45,Cancelled
ORD-00003792,PRD-00062,STR-0016,2024-02-19,4,1761.8,Completed
ORD-00003793,PRD-00056,STR-0011,2024-02-19,5,693.75,Completed
ORD-00003794,PRD-00049,STR-0010,2024-02-19,1,12.07,Cancelled
ORD-00003795,PRD-00025,STR-0012,2024-02-19,5,408.05,Completed
ORD-00003796,PRD-00041,STR-0001,2024-02-19,1,103.38,Returned
ORD-00003797,PRD-00038,STR-0004,2024-02-19,4,881.4,Completed
ORD-00003798,PRD-00050,STR-0011,2024-02-19,4,19.08,Cancelled
ORD-00003799,PRD-00025,STR-0003,2024-02-19,2,163.22,Cancelled
ORD-00003800,PRD-00046,STR-0013,2024-02-19,3,35.16,Completed
ORD-00003801,PRD-00057,STR-0003,2024-02-19,1,351.23,Completed
ORD-00003802,PRD-00068,STR-0014,2024-02-19,1,503.74,Completed
ORD-00003803,PRD-00047,STR-0002,2024-02-19,1,19.36,Returned
ORD-00003804,PRD-00024,STR-0009,2024-02-19,3,206.73,Cancelled
ORD-00003805,PRD-00024,STR-0017,2024-02-19,4,275.64,Cancelled
ORD-00003806,PRD-00063,STR-0012,2024-02-19,4,635.8,Completed
ORD-00003807,PRD-00030,STR-0001,2024-02-19,2,550.6,Cancelled
ORD-00003808,PRD-00026,STR-0001,2024-02-19,1,131.24,Completed
ORD-00003809,PRD-00020,STR-0011,2024-02-19,1,43.69,Completed
ORD-00003810,PRD-00065,STR-0013,2024-02-19,1,284.55,Completed
ORD-00003811,PRD-00036,STR-0006,2024-02-19,5,1691.2,Completed
ORD-00003812,PRD-00052,STR-0012,2024-02-19,2,14.56,Completed
ORD-00003813,PRD-00021,STR-0008,2024-02-19,2,68.56,Completed
ORD-00003814,PRD-00027,STR-0004,2024-02-19,5,609.6,Completed
ORD-00003815,PRD-00050,STR-0006,2024-02-19,1,4.77,Completed
ORD-00003816,PRD-00064,STR-0007,2024-02-19,1,276.33,Completed
ORD-00003817,PRD-00034,STR-0006,2024-02-19,4,1556.12,Returned
ORD-00003818,PRD-00055,STR-0005,2024-02-19,3,10.86,Returned
ORD-00003819,PRD-00058,STR-0012,2024-02-19,2,973.98,Completed
ORD-00003820,PRD-00037,STR-0001,2024-02-19,3,262.71,Completed
ORD-00003821,PRD-00012,STR-0009,2024-02-19,3,2781.81,Completed
ORD-00003822,PRD-00048,STR-0014,2024-02-19,4,73.56,Completed
ORD-00003823,PRD-00007,STR-0013,2024-02-19,5,4653.5,Completed
ORD-00003824,PRD-00047,STR-0010,2024-02-20,3,58.08,Completed
ORD-00003825,PRD-00029,STR-0009,2024-02-20,3,649.02,Returned
ORD-00003826,PRD-00009,STR-0009,2024-02-20,4,4532.36,Returned
ORD-00003827,PRD-00055,STR-0014,2024-02-20,3,10.86,Cancelled
ORD-00003828,PRD-00026,STR-0009,2024-02-20,5,656.2,Completed
ORD-00003829,PRD-00038,STR-0008,2024-02-20,3,661.05,Returned
ORD-00003830,PRD-00055,STR-0006,2024-02-20,4,14.48,Completed
ORD-00003831,PRD-00028,STR-0014,2024-02-20,4,640.2,Completed
ORD-00003832,PRD-00067,STR-0011,2024-02-20,2,140.92,Completed
ORD-00003833,PRD-00004,STR-0015,2024-02-20,4,2881.12,Completed
ORD-00003834,PRD-00068,STR-0016,2024-02-20,1,503.74,Cancelled
ORD-00003835,PRD-00038,STR-0008,2024-02-20,2,440.7,Returned
ORD-00003836,PRD-00053,STR-0007,2024-02-20,3,54.81,Completed
ORD-00003837,PRD-00032,STR-0014,2024-02-20,5,897.75,Returned
ORD-00003838,PRD-00044,STR-0002,2024-02-20,3,14.82,Completed
ORD-00003839,PRD-00040,STR-0011,2024-02-20,1,352.69,Completed
ORD-00003840,PRD-00005,STR-0006,2024-02-20,5,3700.2,Completed
ORD-00003841,PRD-00052,STR-0015,2024-02-20,2,14.56,Returned
ORD-00003842,PRD-00002,STR-0002,2024-02-20,4,1994.84,Completed
ORD-00003843,PRD-00036,STR-0006,2024-02-20,5,1691.2,Completed
ORD-00003844,PRD-00006,STR-0015,2024-02-20,4,4627.2,Completed
ORD-00003845,PRD-00063,STR-0005,2024-02-20,5,794.75,Completed
ORD-00003846,PRD-00035,STR-0012,2024-02-20,1,207.99,Completed
ORD-00003847,PRD-00004,STR-0003,2024-02-20,4,2881.12,Completed
ORD-00003848,PRD-00043,STR-0012,2024-02-20,1,24.48,Completed
ORD-00003849,PRD-00005,STR-0005,2024-02-20,1,740.04,Completed
ORD-00003850,PRD-00044,STR-0001,2024-02-20,2,9.88,Cancelled
ORD-00003851,PRD-00013,STR-0010,2024-02-20,2,1622.8,Completed
ORD-00003852,PRD-00030,STR-0003,2024-02-20,2,550.6,Completed
ORD-00003853,PRD-00034,STR-0008,2024-02-20,2,778.06,Completed
ORD-00003854,PRD-00043,STR-0007,2024-02-20,1,24.48,Returned
ORD-00003855,PRD-00013,STR-0004,2024-02-20,2,1622.8,Completed
ORD-00003856,PRD-00046,STR-0001,2024-02-20,3,35.16,Completed
ORD-00003857,PRD-00052,STR-0012,2024-02-20,2,14.56,Completed
ORD-00003858,PRD-00034,STR-0005,2024-02-20,5,1945.15,Completed
ORD-00003859,PRD-00049,STR-0006,2024-02-20,3,36.21,Completed
ORD-00003860,PRD-00007,STR-0017,2024-02-20,3,2792.1,Completed
ORD-00003861,PRD-00029,STR-0017,2024-02-20,2,432.68,Cancelled
ORD-00003862,PRD-00045,STR-0012,2024-02-20,3,24.27,Completed
ORD-00003863,PRD-00011,STR-0009,2024-02-20,4,1976.32,Completed
ORD-00003864,PRD-00011,STR-0008,2024-02-20,3,1482.24,Completed
ORD-00003865,PRD-00011,STR-0016,2024-02-20,3,1482.24,Completed
ORD-00003866,PRD-00046,STR-0011,2024-02-20,2,23.44,Returned
ORD-00003867,PRD-00059,STR-0002,2024-02-20,4,1599.24,Completed
ORD-00003868,PRD-00061,STR-0006,2024-02-20,5,2041.25,Completed
ORD-00003869,PRD-00054,STR-0015,2024-02-20,2,7.08,Completed
ORD-00003870,PRD-00057,STR-0009,2024-02-20,4,1404.92,Completed
ORD-00003871,PRD-00018,STR-0003,2024-02-20,3,207.45,Completed
ORD-00003872,PRD-00048,STR-0014,2024-02-20,2,36.78,Completed
ORD-00003873,PRD-00033,STR-0004,2024-02-20,2,763.96,Completed
ORD-00003874,PRD-00004,STR-0017,2024-02-20,3,2160.84,Cancelled
ORD-00003875,PRD-00016,STR-0017,2024-02-20,4,178.56,Completed
ORD-00003876,PRD-00021,STR-0001,2024-02-20,5,171.4,Cancelled
ORD-00003877,PRD-00008,STR-0014,2024-02-20,5,5081.65,Completed
ORD-00003878,PRD-00011,STR-0014,2024-02-20,2,988.16,Completed
ORD-00003879,PRD-00031,STR-0011,2024-02-20,1,302.83,Completed
ORD-00003880,PRD-00064,STR-0002,2024-02-20,3,828.99,Completed
ORD-00003881,PRD-00005,STR-0011,2024-02-20,5,3700.2,Cancelled
ORD-00003882,PRD-00019,STR-0005,2024-02-20,4,553.04,Completed
ORD-00003883,PRD-00030,STR-0004,2024-02-20,2,550.6,Completed
ORD-00003884,PRD-00036,STR-0008,2024-02-20,5,1691.2,Cancelled
ORD-00003885,PRD-00068,STR-0002,2024-02-20,3,1511.22,Cancelled
ORD-00003886,PRD-00045,STR-0003,2024-02-20,3,24.27,Returned
ORD-00003887,PRD-00008,STR-0005,2024-02-21,3,3048.99,Cancelled
ORD-00003888,PRD-00032,STR-0013,2024-02-21,3,538.65,Completed
ORD-00003889,PRD-00006,STR-0005,2024-02-21,5,5784.0,Completed
ORD-00003890,PRD-00031,STR-0004,2024-02-21,2,605.66,Completed
ORD-00003891,PRD-00017,STR-0016,2024-02-21,3,137.73,Completed
ORD-00003892,PRD-00057,STR-0013,2024-02-21,4,1404.92,Completed
ORD-00003893,PRD-00009,STR-0004,2024-02-21,3,3399.27,Completed
ORD-00003894,PRD-00004,STR-0010,2024-02-21,3,2160.84,Completed
ORD-00003895,PRD-00011,STR-0017,2024-02-21,2,988.16,Returned
ORD-00003896,PRD-00039,STR-0008,2024-02-21,4,802.2,Cancelled
ORD-00003897,PRD-00048,STR-0008,2024-02-21,1,18.39,Completed
ORD-00003898,PRD-00021,STR-0016,2024-02-21,4,137.12,Completed
ORD-00003899,PRD-00014,STR-0011,2024-02-21,1,961.4,Completed
ORD-00003900,PRD-00019,STR-0004,2024-02-21,4,553.04,Cancelled
ORD-00003901,PRD-00017,STR-0013,2024-02-21,3,137.73,Completed
ORD-00003902,PRD-00058,STR-0007,2024-02-21,2,973.98,Cancelled
ORD-00003903,PRD-00015,STR-0014,2024-02-21,2,102.86,Returned
ORD-00003904,PRD-00011,STR-0002,2024-02-21,5,2470.4,Completed
ORD-00003905,PRD-00030,STR-0005,2024-02-21,2,550.6,Completed
ORD-00003906,PRD-00032,STR-0013,2024-02-21,5,897.75,Completed
ORD-00003907,PRD-00042,STR-0015,2024-02-21,2,7.92,Returned
ORD-00003908,PRD-00059,STR-0014,2024-02-21,4,1599.24,Completed
ORD-00003909,PRD-00004,STR-0012,2024-02-21,2,1440.56,Cancelled
ORD-00003910,PRD-00066,STR-0015,2024-02-21,4,1092.44,Completed
ORD-00003911,PRD-00057,STR-0010,2024-02-21,3,1053.69,Cancelled
ORD-00003912,PRD-00011,STR-0012,2024-02-21,2,988.16,Completed
ORD-00003913,PRD-00033,STR-0009,2024-02-21,3,1145.94,Completed
ORD-00003914,PRD-00002,STR-0006,2024-02-21,1,498.71,Completed
ORD-00003915,PRD-00049,STR-0017,2024-02-21,2,24.14,Cancelled
ORD-00003916,PRD-00064,STR-0002,2024-02-21,2,552.66,Returned
ORD-00003917,PRD-00040,STR-0012,2024-02-21,1,352.69,Completed
ORD-00003918,PRD-00041,STR-0017,2024-02-21,4,413.52,Completed
ORD-00003919,PRD-00051,STR-0002,2024-02-21,2,19.54,Returned
ORD-00003920,PRD-00007,STR-0009,2024-02-21,1,930.7,Cancelled
ORD-00003921,PRD-00027,STR-0009,2024-02-21,4,487.68,Returned
ORD-00003922,PRD-00059,STR-0012,2024-02-21,3,1199.43,Returned
ORD-00003923,PRD-00009,STR-0005,2024-02-21,2,2266.18,Completed
ORD-00003924,PRD-00065,STR-0004,2024-02-21,1,284.55,Completed
ORD-00003925,PRD-00032,STR-0005,2024-02-21,4,718.2,Completed
ORD-00003926,PRD-00010,STR-0002,2024-02-21,3,1850.25,Completed
ORD-00003927,PRD-00032,STR-0008,2024-02-21,3,538.65,Completed
ORD-00003928,PRD-00008,STR-0004,2024-02-21,5,5081.65,Completed
ORD-00003929,PRD-00021,STR-0005,2024-02-21,1,34.28,Completed
ORD-00003930,PRD-00031,STR-0006,2024-02-21,3,908.49,Completed
ORD-00003931,PRD-00023,STR-0002,2024-02-21,5,579.2,Returned
ORD-00003932,PRD-00026,STR-0003,2024-02-21,4,524.96,Cancelled
ORD-00003933,PRD-00016,STR-0014,2024-02-21,2,89.28,Completed
ORD-00003934,PRD-00002,STR-0008,2024-02-21,5,2493.55,Cancelled
ORD-00003935,PRD-00012,STR-0016,2024-02-21,2,1854.54,Returned
ORD-00003936,PRD-00049,STR-0001,2024-02-21,4,48.28,Returned
ORD-00003937,PRD-00066,STR-0010,2024-02-21,4,1092.44,Completed
ORD-00003938,PRD-00062,STR-0006,2024-02-21,1,440.45,Completed
ORD-00003939,PRD-00003,STR-0012,2024-02-21,2,761.28,Completed
ORD-00003940,PRD-00033,STR-0004,2024-02-21,1,381.98,Completed
ORD-00003941,PRD-00002,STR-0015,2024-02-21,1,498.71,Completed
ORD-00003942,PRD-00031,STR-0009,2024-02-21,5,1514.15,Completed
ORD-00003943,PRD-00004,STR-0011,2024-02-21,1,720.28,Completed
ORD-00003944,PRD-00028,STR-0015,2024-02-21,1,160.05,Cancelled
ORD-00003945,PRD-00048,STR-0003,2024-02-21,1,18.39,Cancelled
ORD-00003946,PRD-00034,STR-0010,2024-02-22,3,1167.09,Completed
ORD-00003947,PRD-00047,STR-0014,2024-02-22,5,96.8,Completed
ORD-00003948,PRD-00019,STR-0013,2024-02-22,3,414.78,Completed
ORD-00003949,PRD-00050,STR-0004,2024-02-22,5,23.85,Completed
ORD-00003950,PRD-00059,STR-0014,2024-02-22,4,1599.24,Completed
ORD-00003951,PRD-00031,STR-0015,2024-02-22,4,1211.32,Returned
ORD-00003952,PRD-00015,STR-0017,2024-02-22,5,257.15,Completed
ORD-00003953,PRD-00019,STR-0014,2024-02-22,2,276.52,Cancelled
ORD-00003954,PRD-00046,STR-0013,2024-02-22,1,11.72,Completed
ORD-00003955,PRD-00052,STR-0013,2024-02-22,4,29.12,Cancelled
ORD-00003956,PRD-00029,STR-0001,2024-02-22,3,649.02,Completed
ORD-00003957,PRD-00064,STR-0007,2024-02-22,4,1105.32,Completed
ORD-00003958,PRD-00026,STR-0017,2024-02-22,4,524.96,Returned
ORD-00003959,PRD-00037,STR-0002,2024-02-22,2,175.14,Returned
ORD-00003960,PRD-00018,STR-0007,2024-02-22,3,207.45,Returned
ORD-00003961,PRD-00049,STR-0003,2024-02-22,3,36.21,Completed
ORD-00003962,PRD-00051,STR-0013,2024-02-22,2,19.54,Completed
ORD-00003963,PRD-00055,STR-0007,2024-02-22,2,7.24,Completed
ORD-00003964,PRD-00038,STR-0004,2024-02-22,1,220.35,Completed
ORD-00003965,PRD-00054,STR-0004,2024-02-22,3,10.62,Completed
ORD-00003966,PRD-00014,STR-0012,2024-02-22,2,1922.8,Completed
ORD-00003967,PRD-00066,STR-0008,2024-02-22,1,273.11,Cancelled
ORD-00003968,PRD-00051,STR-0014,2024-02-22,2,19.54,Completed
ORD-00003969,PRD-00034,STR-0016,2024-02-22,1,389.03,Completed
ORD-00003970,PRD-00050,STR-0011,2024-02-22,4,19.08,Cancelled
ORD-00003971,PRD-00050,STR-0017,2024-02-22,4,19.08,Completed
ORD-00003972,PRD-00028,STR-0013,2024-02-22,5,800.25,Cancelled
ORD-00003973,PRD-00030,STR-0001,2024-02-22,1,275.3,Completed
ORD-00003974,PRD-00029,STR-0016,2024-02-22,5,1081.7,Returned
ORD-00003975,PRD-00030,STR-0013,2024-02-22,2,550.6,Returned
ORD-00003976,PRD-00011,STR-0012,2024-02-22,5,2470.4,Completed
ORD-00003977,PRD-00019,STR-0004,2024-02-22,2,276.52,Completed
ORD-00003978,PRD-00008,STR-0013,2024-02-22,3,3048.99,Cancelled
ORD-00003979,PRD-00029,STR-0009,2024-02-22,1,216.34,Completed
ORD-00003980,PRD-00034,STR-0002,2024-02-22,4,1556.12,Returned
ORD-00003981,PRD-00019,STR-0004,2024-02-22,1,138.26,Cancelled
ORD-00003982,PRD-00058,STR-0006,2024-02-22,2,973.98,Cancelled
ORD-00003983,PRD-00021,STR-0009,2024-02-22,4,137.12,Completed
ORD-00003984,PRD-00067,STR-0007,2024-02-22,1,70.46,Completed
ORD-00003985,PRD-00015,STR-0015,2024-02-22,5,257.15,Completed
ORD-00003986,PRD-00007,STR-0016,2024-02-22,3,2792.1,Returned
ORD-00003987,PRD-00058,STR-0017,2024-02-22,5,2434.95,Returned
ORD-00003988,PRD-00067,STR-0009,2024-02-22,5,352.3,Completed
ORD-00003989,PRD-00037,STR-0015,2024-02-22,5,437.85,Cancelled
ORD-00003990,PRD-00008,STR-0011,2024-02-22,2,2032.66,Completed
ORD-00003991,PRD-00014,STR-0016,2024-02-22,1,961.4,Completed
ORD-00003992,PRD-00036,STR-0014,2024-02-22,3,1014.72,Completed
ORD-00003993,PRD-00046,STR-0017,2024-02-22,1,11.72,Cancelled
ORD-00003994,PRD-00014,STR-0001,2024-02-22,4,3845.6,Completed
ORD-00003995,PRD-00064,STR-0007,2024-02-22,3,828.99,Completed
ORD-00003996,PRD-00032,STR-0004,2024-02-22,4,718.2,Completed
ORD-00003997,PRD-00013,STR-0006,2024-02-22,5,4057.0,Completed
ORD-00003998,PRD-00047,STR-0012,2024-02-22,4,77.44,Completed
ORD-00003999,PRD-00054,STR-0004,2024-02-22,4,14.16,Cancelled
ORD-00004000,PRD-00040,STR-0014,2024-02-22,2,705.38,Completed
ORD-00004001,PRD-00065,STR-0003,2024-02-23,1,284.55,Cancelled
ORD-00004002,PRD-00028,STR-0017,2024-02-23,5,800.25,Returned
ORD-00004003,PRD-00007,STR-0013,2024-02-23,5,4653.5,Completed
ORD-00004004,PRD-00007,STR-0004,2024-02-23,2,1861.4,Returned
ORD-00004005,PRD-00002,STR-0016,2024-02-23,1,498.71,Completed
ORD-00004006,PRD-00064,STR-0012,2024-02-23,2,552.66,Returned
ORD-00004007,PRD-00022,STR-0004,2024-02-23,4,462.24,Completed
ORD-00004008,PRD-00025,STR-0014,2024-02-23,1,81.61,Completed
ORD-00004009,PRD-00010,STR-0016,2024-02-23,5,3083.75,Cancelled
ORD-00004010,PRD-00043,STR-0009,2024-02-23,5,122.4,Completed
ORD-00004011,PRD-00006,STR-0010,2024-02-23,5,5784.0,Completed
ORD-00004012,PRD-00032,STR-0016,2024-02-23,2,359.1,Cancelled
ORD-00004013,PRD-00046,STR-0010,2024-02-23,3,35.16,Cancelled
ORD-00004014,PRD-00043,STR-0017,2024-02-23,2,48.96,Completed
ORD-00004015,PRD-00054,STR-0008,2024-02-23,5,17.7,Cancelled
ORD-00004016,PRD-00016,STR-0005,2024-02-23,4,178.56,Completed
ORD-00004017,PRD-00028,STR-0005,2024-02-23,2,320.1,Completed
ORD-00004018,PRD-00044,STR-0004,2024-02-23,4,19.76,Completed
ORD-00004019,PRD-00009,STR-0006,2024-02-23,3,3399.27,Cancelled
ORD-00004020,PRD-00009,STR-0009,2024-02-23,4,4532.36,Completed
ORD-00004021,PRD-00023,STR-0004,2024-02-23,2,231.68,Returned
ORD-00004022,PRD-00025,STR-0013,2024-02-23,1,81.61,Completed
ORD-00004023,PRD-00051,STR-0008,2024-02-23,5,48.85,Cancelled
ORD-00004024,PRD-00034,STR-0012,2024-02-23,3,1167.09,Completed
ORD-00004025,PRD-00027,STR-0009,2024-02-23,3,365.76,Completed
ORD-00004026,PRD-00013,STR-0011,2024-02-23,4,3245.6,Completed
ORD-00004027,PRD-00007,STR-0008,2024-02-23,1,930.7,Completed
ORD-00004028,PRD-00052,STR-0017,2024-02-23,3,21.84,Cancelled
ORD-00004029,PRD-00006,STR-0014,2024-02-23,3,3470.4,Completed
ORD-00004030,PRD-00060,STR-0005,2024-02-23,3,762.93,Returned
ORD-00004031,PRD-00005,STR-0006,2024-02-23,1,740.04,Completed
ORD-00004032,PRD-00062,STR-0007,2024-02-23,3,1321.35,Returned
ORD-00004033,PRD-00012,STR-0014,2024-02-23,4,3709.08,Cancelled
ORD-00004034,PRD-00009,STR-0003,2024-02-23,2,2266.18,Completed
ORD-00004035,PRD-00061,STR-0007,2024-02-23,4,1633.0,Completed
ORD-00004036,PRD-00004,STR-0016,2024-02-23,2,1440.56,Completed
ORD-00004037,PRD-00062,STR-0008,2024-02-23,3,1321.35,Completed
ORD-00004038,PRD-00024,STR-0010,2024-02-23,2,137.82,Returned
ORD-00004039,PRD-00022,STR-0006,2024-02-23,3,346.68,Completed
ORD-00004040,PRD-00068,STR-0008,2024-02-23,1,503.74,Completed
ORD-00004041,PRD-00032,STR-0006,2024-02-23,2,359.1,Completed
ORD-00004042,PRD-00041,STR-0010,2024-02-23,1,103.38,Completed
ORD-00004043,PRD-00013,STR-0010,2024-02-23,3,2434.2,Completed
ORD-00004044,PRD-00022,STR-0010,2024-02-23,5,577.8,Completed
ORD-00004045,PRD-00020,STR-0001,2024-02-23,2,87.38,Returned
ORD-00004046,PRD-00036,STR-0008,2024-02-23,3,1014.72,Completed
ORD-00004047,PRD-00040,STR-0015,2024-02-23,4,1410.76,Completed
ORD-00004048,PRD-00012,STR-0004,2024-02-23,5,4636.35,Completed
ORD-00004049,PRD-00009,STR-0011,2024-02-23,4,4532.36,Completed
ORD-00004050,PRD-00002,STR-0010,2024-02-23,1,498.71,Completed
ORD-00004051,PRD-00064,STR-0012,2024-02-23,2,552.66,Cancelled
ORD-00004052,PRD-00009,STR-0007,2024-02-23,4,4532.36,Completed
ORD-00004053,PRD-00041,STR-0010,2024-02-23,2,206.76,Completed
ORD-00004054,PRD-00042,STR-0003,2024-02-23,5,19.8,Completed
ORD-00004055,PRD-00066,STR-0006,2024-02-23,4,1092.44,Completed
ORD-00004056,PRD-00010,STR-0001,2024-02-23,2,1233.5,Completed
ORD-00004057,PRD-00050,STR-0011,2024-02-23,5,23.85,Completed
ORD-00004058,PRD-00024,STR-0006,2024-02-23,1,68.91,Returned
ORD-00004059,PRD-00023,STR-0008,2024-02-23,4,463.36,Completed
ORD-00004060,PRD-00049,STR-0014,2024-02-23,5,60.35,Returned
ORD-00004061,PRD-00055,STR-0006,2024-02-23,2,7.24,Cancelled
ORD-00004062,PRD-00045,STR-0008,2024-02-23,2,16.18,Cancelled
ORD-00004063,PRD-00050,STR-0003,2024-02-23,5,23.85,Completed
ORD-00004064,PRD-00012,STR-0003,2024-02-23,5,4636.35,Completed
ORD-00004065,PRD-00003,STR-0008,2024-02-23,3,1141.92,Completed
ORD-00004066,PRD-00036,STR-0005,2024-02-23,3,1014.72,Completed
ORD-00004067,PRD-00049,STR-0014,2024-02-23,2,24.14,Cancelled
ORD-00004068,PRD-00025,STR-0009,2024-02-23,4,326.44,Completed
ORD-00004069,PRD-00026,STR-0010,2024-02-23,5,656.2,Cancelled
ORD-00004070,PRD-00030,STR-0008,2024-02-23,3,825.9,Completed
ORD-00004071,PRD-00061,STR-0012,2024-02-23,1,408.25,Returned
ORD-00004072,PRD-00068,STR-0013,2024-02-23,4,2014.96,Cancelled
ORD-00004073,PRD-00033,STR-0002,2024-02-23,5,1909.9,Completed
ORD-00004074,PRD-00047,STR-0010,2024-02-23,2,38.72,Completed
ORD-00004075,PRD-00032,STR-0006,2024-02-23,4,718.2,Cancelled
ORD-00004076,PRD-00018,STR-0011,2024-02-23,3,207.45,Completed
ORD-00004077,PRD-00058,STR-0009,2024-02-23,2,973.98,Completed
ORD-00004078,PRD-00003,STR-0012,2024-02-23,2,761.28,Cancelled
ORD-00004079,PRD-00067,STR-0012,2024-02-23,5,352.3,Completed
ORD-00004080,PRD-00062,STR-0001,2024-02-23,2,880.9,Cancelled
ORD-00004081,PRD-00055,STR-0014,2024-02-23,3,10.86,Completed
ORD-00004082,PRD-00027,STR-0011,2024-02-23,5,609.6,Completed
ORD-00004083,PRD-00061,STR-0013,2024-02-23,3,1224.75,Completed
ORD-00004084,PRD-00034,STR-0015,2024-02-23,1,389.03,Cancelled
ORD-00004085,PRD-00067,STR-0007,2024-02-23,1,70.46,Completed
ORD-00004086,PRD-00044,STR-0009,2024-02-24,2,9.88,Cancelled
ORD-00004087,PRD-00066,STR-0015,2024-02-24,2,546.22,Completed
ORD-00004088,PRD-00037,STR-0013,2024-02-24,4,350.28,Cancelled
ORD-00004089,PRD-00056,STR-0014,2024-02-24,4,555.0,Cancelled
ORD-00004090,PRD-00034,STR-0015,2024-02-24,1,389.03,Completed
ORD-00004091,PRD-00014,STR-0015,2024-02-24,1,961.4,Completed
ORD-00004092,PRD-00007,STR-0003,2024-02-24,3,2792.1,Cancelled
ORD-00004093,PRD-00057,STR-0003,2024-02-24,1,351.23,Completed
ORD-00004094,PRD-00028,STR-0017,2024-02-24,3,480.15,Returned
ORD-00004095,PRD-00058,STR-0004,2024-02-24,3,1460.97,Completed
ORD-00004096,PRD-00062,STR-0012,2024-02-24,4,1761.8,Completed
ORD-00004097,PRD-00042,STR-0001,2024-02-24,3,11.88,Completed
ORD-00004098,PRD-00065,STR-0014,2024-02-24,1,284.55,Returned
ORD-00004099,PRD-00013,STR-0013,2024-02-24,4,3245.6,Returned
ORD-00004100,PRD-00038,STR-0009,2024-02-24,5,1101.75,Returned
ORD-00004101,PRD-00024,STR-0007,2024-02-24,3,206.73,Returned
ORD-00004102,PRD-00027,STR-0012,2024-02-24,5,609.6,Returned
ORD-00004103,PRD-00056,STR-0017,2024-02-24,3,416.25,Completed
ORD-00004104,PRD-00036,STR-0011,2024-02-24,1,338.24,Returned
ORD-00004105,PRD-00043,STR-0014,2024-02-24,4,97.92,Returned
ORD-00004106,PRD-00030,STR-0016,2024-02-24,3,825.9,Completed
ORD-00004107,PRD-00006,STR-0005,2024-02-24,3,3470.4,Completed
ORD-00004108,PRD-00056,STR-0003,2024-02-24,4,555.0,Returned
ORD-00004109,PRD-00022,STR-0011,2024-02-24,4,462.24,Completed
ORD-00004110,PRD-00039,STR-0002,2024-02-24,2,401.1,Completed
ORD-00004111,PRD-00008,STR-0008,2024-02-24,5,5081.65,Completed
ORD-00004112,PRD-00063,STR-0014,2024-02-24,2,317.9,Completed
